host_id,host_name,listings_count,listing_id
4654242,Raffaella,1.0,880092
3460759,Emanuela,8.0,882945
1724482,Bruno,2.0,886953
4712553,Gianna Maria,1.0,888645
4734396,Vincenzo,1.0,889774
4726565,Chiara,1.0,890346
3743987,Olympic View Apartment,2.0,892896
4617428,LUIGI And MARIA PIA,2.0,894714
4772108,Bonosa 31,2.0,895540
4780758,Daniela,2.0,896524
4785928,Maria Paola,1.0,897047
4787552,Diomira,2.0,897360
761827,Dorotea,20.0,897874
4813887,Lila,2.0,901041
4813912,Paola,1.0,901058
763309,Aure And Max,1.0,901668
1993202,Massimo,1.0,903409
2405376,Lorenzo,56.0,904641
4274375,Gino,1.0,906915
4863599,Domus Flavia Al Colosseo,2.0,907881
4617428,LUIGI And MARIA PIA,2.0,908444
4875346,Francesca & Arianna,1.0,909242
4875924,Carlo,1.0,909292
4883092,Luisa,1.0,910329
4908320,Mauro,1.0,914466
3873962,Julia,1.0,915670
4915959,Karen,3.0,915783
2481750,Stefania,1.0,917350
4928794,Mauro,1.0,917819
3308340,Gabriella,1.0,917971
546346,Giulia,2.0,920626
4962379,Colette,1.0,922888
4973013,Enrico E Paola,6.0,924507
3589628,Maria Carolina,3.0,925502
4998407,Alessandro,3.0,928448
4998407,Alessandro,3.0,928606
4998407,Alessandro,3.0,928637
5012107,Riccardo,2.0,930540
5012739,Alvise,1.0,930655
5015417,Renato,1.0,931146
5024390,Stefano & Sisters,1.0,932380
4617966,Andrea,4.0,933324
4617966,Andrea,4.0,933336
5027288,Alessandro,1.0,933629
1920952,Simone,3.0,934961
5044800,Isabella,1.0,935007
1401231,Maria,3.0,935188
1401231,Maria,3.0,935231
2358649,Francesca E Bruno,1.0,935763
5051871,Luigi,1.0,936100
5057593,Nerva Accomodation,11.0,936885
2552202,Fabrizio,5.0,937104
2504630,Maurizio,1.0,937414
5063871,Dario,3.0,937861
5069271,Brunello,1.0,938482
5071321,Raffaella,1.0,938878
5075925,Dora,1.0,939530
1107433,Emiliano & Maria,56.0,942437
5103942,Camillo,1.0,943348
5113493,Claudia,1.0,944491
5114565,Annapiera,2.0,944620
5117905,Evelina,1.0,945048
5132413,Valentina,2.0,947106
5133028,Gabriella,1.0,947193
5162517,Bruno,2.0,951498
5114565,Annapiera,2.0,954590
5104028,Magda,1.0,954760
5175120,Raffaello,2.0,956475
5199232,Maurizio,5.0,956558
2126971,Petra,3.0,957703
5210155,Octavian,1.0,957970
5212343,Luca,1.0,958119
4091376,Jane,9.0,958253
5220131,Michele,3.0,959198
1713935,Ilaria,3.0,963314
5249714,Raul,2.0,963399
5249916,Manuela,4.0,963429
5238023,Francesco,1.0,965028
5262225,Alessandro,6.0,965158
1625802,Giulio,1.0,965493
5235170,Michele,5.0,965980
5142845,Curzio,1.0,967305
5277477,Target Inn Rome,6.0,967339
5282230,Le�,1.0,968004
1473615,Antonella,3.0,969018
4593773,Daniela,1.0,969865
5301587,Valerio M.,1.0,970373
2091735,Nicola,11.0,971672
5313348,Paolo,1.0,971894
78287,Frank & Soledad,8.0,971905
4091376,Jane,9.0,973281
3088955,Pierluigi,1.0,976326
2768075,Manuela,2.0,976389
3718133,Maury,1.0,976755
261660,Elisabetta,5.0,981661
261660,Elisabetta,5.0,981712
5383915,Lucilla,1.0,982623
2802221,Patrizia,3.0,983997
16938854,Violetta,2.0,984119
5397966,Nicola,1.0,984327
4860022,Leonardo,1.0,984549
5399983,Laura,4.0,984559
5401454,Riccardo,1.0,984729
5426671,Pina,2.0,988524
3016589,Paola,4.0,988700
5362175,Giovanna,2.0,989256
5436477,Sergio,2.0,990139
4813887,Lila,2.0,991917
5457336,Francesco,2.0,993388
5249916,Manuela,4.0,993609
5464688,Claudio,1.0,994966
5464096,Lory,2.0,995129
5464096,Lory,2.0,995829
5471140,Lia,2.0,995864
224479,Ermanno,3.0,996121
5484907,Maurilio,2.0,998048
4780758,Daniela,2.0,998427
5497385,Paola,1.0,1000039
5499703,Stefano,3.0,1000327
1713935,Ilaria,3.0,1001178
5249916,Manuela,4.0,1002034
480030,Flavio,5.0,1002897
5514805,Leonardo,1.0,1002919
5498304,Novella,1.0,1003046
480030,Flavio,5.0,1003392
5527000,Andrea,1.0,1004844
5527683,Alessandro,1.0,1005105
248295,Tom,11.0,1006879
5544378,Lauro,1.0,1007981
5545150,Michela,1.0,1008155
3291030,Sam,8.0,1008848
5550854,Rossana,3.0,1009094
480030,Flavio,5.0,1011408
480030,Flavio,5.0,1011440
5347903,Fernando,1.0,1012685
5574481,Paola And Giancarlo,1.0,1013370
5580518,Antonietta,1.0,1014376
5520618,Francesco,1.0,1015224
778599,Roberto & Claudia,4.0,1015669
778599,Roberto & Claudia,4.0,1015838
2662571,Maria,4.0,1016749
5348592,Maria Concetta,3.0,1018266
5550854,Rossana,3.0,1018446
4425930,Giacomo,3.0,1019643
5629722,Alessandro E Irene,1.0,1022573
5550854,Rossana,3.0,1024236
4289335,Luca,13.0,1026272
3535826,Gianluca,1.0,1031541
81015,Emanuele,10.0,1032583
5690754,Livia,7.0,1034024
5691828,Luca,1.0,1034232
3312739,Marina,3.0,1034359
5620494,Alessia,1.0,1036406
5011027,Giovanni,2.0,1040846
121284,Alessia,5.0,1040857
4915959,Karen,3.0,1041565
5734364,Francesca,1.0,1041693
4202579,I Vicini Del Papa,6.0,1042521
3476772,Orizio & Silvia,6.0,1045646
5765359,Cristiana,1.0,1047214
5766679,Andrea,1.0,1047490
133372,Emanuela,5.0,1047661
1460757,Paolo,9.0,1048741
5780033,Pina,2.0,1049639
5780033,Pina,2.0,1049640
5692584,Ambrogio,2.0,1049890
nan,nan,nan,1050056
Paola & Max,nan,0.0,"Quiet Flat Overlooking"""
2671558,Fabio,3.0,1051382
5639144,Daria,1.0,1054322
5807895,Roberto,1.0,1054637
5809329,Elisabetta,2.0,1054864
5824622,Denia,6.0,1057701
5826103,Elena,3.0,1057911
5829597,Sergio,3.0,1058703
5063871,Dario,3.0,1058785
5436477,Sergio,2.0,1058802
441557,Alisa,1.0,1059026
5842431,Simona,4.0,1061122
3313935,Giulia,1.0,1061245
5842431,Simona,4.0,1061266
5866778,Gilberto,1.0,1066379
5874957,Pamela,10.0,1067728
2378012,Francesca,7.0,1071832
5481394,Francesca,2.0,1072962
5905327,Alessia,1.0,1073530
5934244,Maurizio,2.0,1078734
5940092,Federica,1.0,1079984
5946884,Saverio,1.0,1081242
5953691,Claudio,1.0,1082840
5827470,Adriana,1.0,1082841
5963822,Maggie,1.0,1084634
2091735,Nicola,11.0,1084807
3460759,Emanuela,8.0,1085980
5971477,Alessia,4.0,1086364
5971477,Alessia,4.0,1086384
5973214,Loredana,2.0,1086589
5973214,Loredana,2.0,1086595
3356656,Paolo&Franziska,15.0,1086785
5973465,Miky,1.0,1086809
5222645,Oriana,1.0,1086850
5745646,Isabella,1.0,1087709
4902643,Antonietta,1.0,1089601
5949915,Fabri,1.0,1090830
5996267,ALMES Family,1.0,1091327
6006602,Bianca Maria,1.0,1093265
1526907,Carla,3.0,1093514
6008120,Simona,1.0,1093536
6037223,Paola,2.0,1098701
6037223,Paola,2.0,1099890
3897282,Clara,4.0,1102687
121284,Alessia,5.0,1102700
6070387,Matteo,1.0,1105461
6072944,Fabio,3.0,1106021
4404171,Paola,11.0,1106585
5481394,Francesca,2.0,1108531
5947771,Eleonora,1.0,1109835
2166132,Mirella,1.0,1110084
5878966,Giulio,5.0,1112523
255290,Edo & Melany,7.0,1112762
746256,Olivia,4.0,1113395
6114524,Victor & Emma,7.0,1114127
6114680,Matteo,3.0,1114163
2378012,Francesca,7.0,1114467
5878966,Giulio,5.0,1114529
6116958,Francesco,2.0,1114549
6117686,Serena,1.0,1114679
3312739,Marina,3.0,1114888
6018789,Manlio,1.0,1115423
5878966,Giulio,5.0,1120536
6147702,Marco,2.0,1120573
6174899,Domus,1.0,1125570
6179140,Sonia,1.0,1126334
6179629,Giulia,1.0,1126422
6183276,Paola,1.0,1127071
75450,Sasa,10.0,1135453
6233483,Enrico,8.0,1136367
6235444,Giuseppe,15.0,1136511
6114680,Matteo,3.0,1136842
2129443,Alberta,6.0,1137866
6252865,Dino,2.0,1140116
3897282,Clara,4.0,1143438
6252865,Dino,2.0,1147091
6292335,Francesca,2.0,1147741
6299893,Nicola,1.0,1149199
3834333,Pia,4.0,1149356
2405376,Lorenzo,56.0,1150209
4202579,I Vicini Del Papa,6.0,1151453
712288,Jimmy,13.0,1153507
6183151,Paola,1.0,1153826
6334979,Amy,1.0,1156028
6345296,Paola Elisa,1.0,1157936
683703,Noemi,1.0,1159580
470889,Federica,6.0,1161110
6381467,Isidora,3.0,1165064
6382101,Giulia,3.0,1165204
5614374,Paola,4.0,1165252
1023957,Silvia,3.0,1168644
39252141,Antonio,1.0,1168778
5484907,Maurilio,2.0,1170571
6412205,Andrea,1.0,1171215
6419565,Marco,4.0,1172635
6419682,Ortensia,2.0,1172676
6424388,Gabriele,1.0,1173808
6438011,Kerstin,2.0,1176688
3171354,Emanuele,2.0,1183906
6483525,Davide,2.0,1186664
6483525,Davide,2.0,1186913
6233483,Enrico,8.0,1187009
6500156,Edoardo,4.0,1188745
6500052,Sebastiano,1.0,1188902
6500156,Edoardo,4.0,1188916
6500467,Residence,1.0,1189019
6486300,Marina,2.0,1189026
6403676,Elisabetta,1.0,1190188
6507829,Elisabetta,6.0,1190619
6519534,Alessia & Daniele,25.0,1193247
2129443,Alberta,6.0,1194468
1107433,Emiliano & Maria,56.0,1197091
6383862,Anna Rita,1.0,1202234
6567182,Stefania,1.0,1202314
6569490,Francesca,1.0,1202721
6582261,Giovanni,7.0,1204975
6582748,Eda,1.0,1205046
6603029,Mauro,1.0,1209109
6607119,Frieda,2.0,1209854
6642035,Patrizia,1.0,1213068
2405376,Lorenzo,56.0,1219078
6652960,Vespa,2.0,1219644
2484439,Cristina,4.0,1221610
2405376,Lorenzo,56.0,1222414
81015,Emanuele,10.0,1222831
6507829,Elisabetta,6.0,1224305
6507829,Elisabetta,6.0,1224367
2856813,Luigi,2.0,1224631
2856813,Luigi,2.0,1224854
2404917,Susanna,4.0,1224885
6683974,Marica Di Pierri,1.0,1225325
6685445,Lucianella,1.0,1226766
5690754,Livia,7.0,1229976
5690754,Livia,7.0,1230046
6713956,Antonio & Daniela,1.0,1231029
6715054,Antonia,1.0,1231282
4945170,Virginia,2.0,1232259
6043998,Neda,7.0,1232308
2546166,Roberto,3.0,1232683
149774,The Tocchella Family,8.0,1233919
6730776,Giulia&Mattia,1.0,1234346
2061103,Laura,2.0,1236381
2405376,Lorenzo,56.0,1238545
6767067,Giulia,1.0,1241418
3440083,Donatella,1.0,1241461
6768212,Lafavoladisanpietro,2.0,1241663
4331335,Giulia,4.0,1242019
5137136,Eduardo,1.0,1242163
2405376,Lorenzo,56.0,1242377
6599895,Carlo,2.0,1242756
1800158,Claudia,2.0,1245294
6797602,Maria Alberta,20.0,1247378
6797602,Maria Alberta,20.0,1247379
255290,Edo & Melany,7.0,1248307
6797602,Maria Alberta,20.0,1248421
6797602,Maria Alberta,20.0,1248462
3926289,Maximiliano,1.0,1248601
121284,Alessia,5.0,1255470
4116996,Anne & Massimo,1.0,1255945
2405376,Lorenzo,56.0,1258251
6856350,Mila,2.0,1258989
6859649,Maria Camilla & Paolo,1.0,1259613
6876317,Germana,1.0,1262834
6877370,Anil,1.0,1263055
2124664,Enrico,1.0,1264026
255290,Edo & Melany,7.0,1265506
2405376,Lorenzo,56.0,1265965
6150230,Gaia,1.0,1269097
6909925,Security Labor Srl - Alice,2.0,1269544
139716,Laura,10.0,1269615
6652153,Stefano,4.0,1269621
139716,Laura,10.0,1269648
139716,Laura,10.0,1269785
139716,Laura,10.0,1269786
6766113,Federico,14.0,1269849
78287,Frank & Soledad,8.0,1272359
6927053,Andrea,3.0,1272692
12685729,Michela,1.0,1272813
957943,Monica Aitanga,3.0,1273143
6935158,Sonia,1.0,1274073
6935798,Sean,11.0,1274186
6114524,Victor & Emma,7.0,1274703
6940191,Antonella,1.0,1275095
6956255,Andrea,1.0,1278196
6964351,Paolo,6.0,1279847
6979977,Francesca,2.0,1283015
2759230,Massimo Giuseppe,3.0,1283983
6987160,Giulia,2.0,1284276
6988698,Guido,1.0,1284592
5338359,Monica,2.0,1286346
662847,Diletta,1.0,1290508
30150273,Casa Tua Sas,5.0,1290984
7017459,Su,1.0,1291698
6924527,Sabrina  & Roberto,4.0,1295484
7065731,Maria Giovanna,1.0,1299563
120215,Marc & Elisabeth,1.0,1308906
3734272,Agnes,3.0,1310970
6043998,Neda,7.0,1314529
2320945,Alessandro,2.0,1314861
6733266,Lucilla,1.0,1314863
7147419,Francesco,2.0,1315692
5348592,Maria Concetta,3.0,1316897
6043998,Neda,7.0,1318455
7163113,Rossano,1.0,1318985
2091735,Nicola,11.0,1325688
6924527,Sabrina  & Roberto,4.0,1325870
7210062,Marino,1.0,1325888
7196317,Vanessa,1.0,1325966
6019974,Valentina,3.0,1326389
1536435,Sylvia,1.0,1329295
7204018,Francesca,1.0,1331465
2285178,Martina,1.0,1333040
7147419,Francesco,2.0,1333060
7234099,Francesco,1.0,1333771
7244320,Dar & Ale,1.0,1335951
7246371,Nadia,1.0,1336228
7254490,Alessandro,2.0,1337663
7256757,Amalia,7.0,1338166
7257959,Domenico Fiormonte,1.0,1338414
2405376,Lorenzo,56.0,1338805
7294096,Stefi,3.0,1344535
6438011,Kerstin,2.0,1345398
6087582,Marco,4.0,1346899
3708664,Leonardo,1.0,1348053
7320663,Caterina,1.0,1349282
7318231,Daniela,1.0,1350378
1783943,Letizia,6.0,1355670
7361880,Gaia,1.0,1356223
7368072,Fabio,1.0,1357193
6419682,Ortensia,2.0,1357322
7371629,Mirta,4.0,1358116
7375705,Giorgio,1.0,1358895
2126960,Flaminia,1.0,1359051
6876085,Francesca,1.0,1359379
7392775,Marina,5.0,1361769
5826103,Elena,3.0,1362127
7397352,Sab,1.0,1362719
7401198,Gabriella,2.0,1363642
7394920,Alberto & Leonie,4.0,1363658
7394920,Alberto & Leonie,4.0,1363675
5095629,Daniela,1.0,1364950
2079032,Christian,13.0,1365883
7161845,Giovanna,5.0,1366218
7416081,Alberto,1.0,1366699
7394920,Alberto & Leonie,4.0,1367449
1783943,Letizia,6.0,1367990
7294096,Stefi,3.0,1371698
7392775,Marina,5.0,1373696
7455029,Massimo And Alessandra,2.0,1375848
7444923,Laura,3.0,1377725
7257179,Emanuela,1.0,1379166
2378242,Amen,12.0,1379683
6319808,Gildas,2.0,1380573
3016085,Massimiliano,5.0,1381531
19993934,Fernando,5.0,1384073
7494122,Enza&Nina,2.0,1384595
7019389,Ve,1.0,1384971
7392775,Marina,5.0,1385250
7401198,Gabriella,2.0,1385476
246604,Paolo,1.0,1388923
7514880,Giovanni,1.0,1389378
7515082,Tina,1.0,1389421
5285494,Silvio,1.0,1393445
5348592,Maria Concetta,3.0,1395206
7541856,Alessandro,2.0,1395729
7544509,Federico,1.0,1396390
3953227,Patrizia,3.0,1403908
7577185,Paola,2.0,1403926
7497542,Renzo,1.0,1405707
7489381,Mm,4.0,1405824
5533091,Tullia,1.0,1409909
7507387,Barbara,1.0,1409935
7606793,Mauro,1.0,1410746
7609902,Camillo,2.0,1411498
7489367,Residenza Maxima,2.0,1414462
7631340,Anna,1.0,1416272
7656131,Paola,1.0,1422338
3735128,Margherita,2.0,1425476
7593351,Pacifique,2.0,1426138
7687746,Maria Cristina,1.0,1429549
2683907,Simona,5.0,1429891
7718505,Paola,1.0,1436750
7720054,Rossella,1.0,1437103
7731289,Luigi,2.0,1439331
2337871,Maddalena,1.0,1440207
7738360,Filippo,1.0,1441028
160020,Lorenzo,8.0,1444489
7770305,Elisa,1.0,1448571
7772166,Giulia,1.0,1448580
6964351,Paolo,6.0,1457239
6964351,Paolo,6.0,1457339
1362043,Umberto,15.0,1459154
7827234,Simone,4.0,1460331
7885381,Andrea,2.0,1472769
7394920,Alberto & Leonie,4.0,1474917
610888,Luca,1.0,1478063
160020,Lorenzo,8.0,1478654
5471140,Lia,2.0,1480512
7885381,Andrea,2.0,1481183
7827234,Simone,4.0,1482320
7827234,Simone,4.0,1482573
7944432,Roxy,4.0,1485036
7950001,Francesca,1.0,1486396
7954433,Rodolfo,2.0,1487813
7956728,Giulio,1.0,1488047
3014286,Nancy,3.0,1493344
7758152,Anna,1.0,1494700
7998101,Marina,1.0,1496535
nan,nan,nan,1498555
8020744,Isabella,1.0,1501013
784384,Rent In Rome,16.0,1505385
6964351,Paolo,6.0,1505964
8066373,Andrea,2.0,1510306
8071033,Alessandra,1.0,1511199
6235444,Giuseppe,15.0,1512093
4723734,Irene,1.0,1512882
8080522,Stefano,1.0,1513191
639128,Vicky,4.0,1513413
8100397,Stefano,2.0,1517215
8101931,Vincenzo,2.0,1517622
8143809,Manuel,2.0,1526285
8143809,Manuel,2.0,1526427
6766113,Federico,14.0,1527233
6766113,Federico,14.0,1527384
6443585,Lilian,5.0,1527621
8199306,Manuela,2.0,1537866
8214504,Valerio,2.0,1541036
8214504,Valerio,2.0,1541892
494485,Massimo,39.0,1542173
8225972,Alessio,2.0,1543377
8256183,Roberto,1.0,1549899
8273666,Elisabetta,1.0,1554607
8280665,Maria Luisa,1.0,1555391
8281658,Simonetta,1.0,1555602
7453225,Riccardo,1.0,1558235
8300257,Alessandro,3.0,1559615
8310376,Cristina E Raffaele,1.0,1561775
6524495,Laura,1.0,1564526
8348187,Antonella,2.0,1569923
8356770,Sergio,1.0,1571836
1275713,Leontina,1.0,1572766
8383535,Luca,11.0,1577160
8383844,Laura Ed Ezio,26.0,1577308
6043998,Neda,7.0,1582105
6964351,Paolo,6.0,1582653
4202579,I Vicini Del Papa,6.0,1583398
8447725,Edoardo,3.0,1585548
1415792,Marco,2.0,1591237
1734083,Salvatore,2.0,1591238
8489968,Monica,1.0,1591494
8491860,Daniele,1.0,1591952
8532759,Massimo,1.0,1601040
1871382,Francesco & Gianni,1.0,1603038
8553262,Stefania,1.0,1605462
8562683,Clementina,1.0,1607514
8285113,Giovanni,2.0,1611395
8582781,Enrico,1.0,1612040
8582934,Alfredo,4.0,1612083
8601621,Valentina E Katia,1.0,1616153
8622159,Sonia,1.0,1620821
3778330,Antonella,1.0,1621448
8629105,Adriano,1.0,1622577
1362043,Umberto,15.0,1626961
8657859,Giorgia,2.0,1628927
8670068,Daniele,5.0,1631785
8689298,Paolo,4.0,1636077
8689298,Paolo,4.0,1639419
7322751,Vito,1.0,1639457
8705153,Costanza,1.0,1639540
3171472,Chezky,3.0,1642397
6165289,Gian,1.0,1644437
8747955,Lorenza,1.0,1648943
8348187,Antonella,2.0,1649841
7214989,Giulia,1.0,1649869
6607119,Frieda,2.0,1651564
2404917,Susanna,4.0,1658466
2360150,Simona,1.0,1658661
8668268,Alessandra,1.0,1659145
8793146,Anna,1.0,1659241
8796286,Roberto,6.0,1659922
1415792,Marco,2.0,1660134
8810664,Silvia,2.0,1663034
5934244,Maurizio,2.0,1663086
8811020,Valentina,1.0,1663104
9011899,Massimiliano,2.0,1666559
6835403,Rosalinda,1.0,1668615
8846729,Anthony,10.0,1671440
8865974,Loredana,1.0,1675366
8757681,Roger & Team,18.0,1675940
8878133,Bed And Breakfast L'Amaca,3.0,1678049
8743221,Marco,1.0,1680601
3756616,Tiziana E Luigi,1.0,1684765
8908216,Eleonora,3.0,1684889
6035868,Gabriella,3.0,1685119
8911991,Chiara,1.0,1685977
8913733,Marianna,1.0,1686289
8670068,Daniele,5.0,1686299
8916816,"Barbara, Fabio E Ida",5.0,1687024
8917654,Vanessa,1.0,1687191
8649250,Claudio,1.0,1687578
8922186,Daniele E Valentina,1.0,1688160
8928748,Barbara,1.0,1689606
1343039,Caterina,4.0,1689820
6596926,Raffaella,1.0,1690544
8933102,Alessandro,1.0,1690739
8936145,Emiliano,3.0,1691553
8909749,Maria Teresa,1.0,1694320
8953681,EasyDomus,14.0,1695277
8958275,Nicola,1.0,1696289
8968069,Mario,1.0,1698263
8916816,"Barbara, Fabio E Ida",5.0,1698381
8916816,"Barbara, Fabio E Ida",5.0,1699467
8982607,Fabrizio,1.0,1701223
8984205,Marta,1.0,1701791
8958242,Vanessa E Stefano,1.0,1711129
9030560,Alessandro,1.0,1712162
1362043,Umberto,15.0,1715198
8545010,Giulia,3.0,1717204
6924527,Sabrina  & Roberto,4.0,1719412
5274896,Vincenzo,1.0,1720861
8352049,Maria Augusta,1.0,1721243
6924527,Sabrina  & Roberto,4.0,1722762
4624948,Cristian,1.0,1722794
9090695,Silvia,2.0,1724725
9090695,Silvia,2.0,1724948
276063,Guglielmo,21.0,1726378
9101287,Nela,1.0,1727003
1180196,Andrea,12.0,1727047
9104560,Emanuela,1.0,1727750
160020,Lorenzo,8.0,1728482
4475850,Marina,1.0,1731717
8821305,Flavia,3.0,1735745
9150741,Mario,1.0,1737656
9151495,Elena,5.0,1737805
9157114,Giuseppe,1.0,1738926
8953681,EasyDomus,14.0,1739647
9171156,Antonio,2.0,1742087
9186108,Giulio,2.0,1745265
8867366,Mariateresa,1.0,1745861
9193449,Claudia,1.0,1746946
9201591,Loretta,6.0,1748628
9181606,Eleonora,1.0,1749720
9208583,Maurizio,3.0,1750382
8953681,EasyDomus,14.0,1752936
8953681,EasyDomus,14.0,1753266
9201591,Loretta,6.0,1753668
9229852,Serena,1.0,1755014
9239567,Pierluigi,1.0,1757047
9241954,Silvia,2.0,1758150
9244589,Paolo,1.0,1758196
9241954,Silvia,2.0,1758273
9254845,Libera,2.0,1760382
2378242,Amen,12.0,1760943
9274457,Maria Grazia,4.0,1764522
9261062,Lorenza,1.0,1766493
9286222,Luigi And Paola,1.0,1767483
2480976,Fulvia,5.0,1770136
9303068,Federico,3.0,1771104
9310889,Maria Cristina,1.0,1772830
8592730,Massimo,1.0,1773055
9320911,Michaela,1.0,1774829
9182302,Paola,1.0,1774901
9323349,Sergio,2.0,1775414
2230396,Marta,1.0,1777173
9333216,Maria Luisa,1.0,1777719
9325534,Roberto,5.0,1779116
9347481,Alessandro,8.0,1780721
2315268,Alessandra,18.0,1780822
1922591,Paola,1.0,1782572
9365424,Marco,1.0,1784367
9298818,Filippo,1.0,1784692
8381919,Natalia,4.0,1787731
9384535,Luana,4.0,1788389
9384535,Luana,4.0,1788471
8520331,Antonella,1.0,1788527
9401395,Sweet Rome,1.0,1791911
1557738,Cristiano,3.0,1794163
8750712,Flaminia,3.0,1794758
6937634,Miriam,1.0,1794852
464811,Luca,4.0,1795349
9419048,Roberta,1.0,1795753
9435386,Ariele,2.0,1799281
5551822,Klara,1.0,1802304
9458234,Roberta,2.0,1804298
9477412,Brando,3.0,1808461
4665339,Daniela,1.0,1810132
5703438,Teresa,1.0,1812732
9497811,Ginevra,2.0,1812997
9498384,Angela,1.0,1813160
9498710,AppiaAnticaHouse,1.0,1813215
1581685,Flora,2.0,1816578
3151153,Rola And Claudio,3.0,1818221
9529701,Bruno,1.0,1820084
9139512,Emanuela,1.0,1820238
9533514,Angela Rosa,1.0,1820891
9502801,David,1.0,1821487
9533113,Giampiero Amerigo,1.0,1822289
1619380,Hans,1.0,1826327
9572277,Anna Giulia,1.0,1829956
9587936,Simon,1.0,1833428
9591971,Morena,1.0,1834527
9601273,Sonia,1.0,1836484
9603370,Elisabetta,2.0,1837102
9603370,Elisabetta,2.0,1837156
3014286,Nancy,3.0,1837490
9612228,Vincenzo,3.0,1838995
1107433,Emiliano & Maria,56.0,1839104
9626113,Adriano,1.0,1842006
9627378,Floriana,2.0,1842308
9634991,Gabriella,1.0,1844163
9641444,Maria Teresa,1.0,1845427
9644237,Paola,3.0,1846106
9647129,Simon,1.0,1846771
9654054,Silvia E Giulio,2.0,1848169
9282524,Bruno,1.0,1850506
9663018,Comasia,2.0,1852305
9673024,Gae,2.0,1852338
6556648,Laura,1.0,1852546
1934483,Federico,9.0,1852734
9482610,Sara,1.0,1852752
405209497,Giorgia,6.0,1858199
9336454,Luca,1.0,1859296
6107894,Alessandro,3.0,1859522
494485,Massimo,39.0,1861215
494485,Massimo,39.0,1861278
5015532,Mariangela,1.0,1862200
8657859,Giorgia,2.0,1869326
2403990,Ingrid,2.0,1869462
1506685,Massimiliano,2.0,1870544
86077,Rossana,1.0,1871589
8821305,Flavia,3.0,1873235
9765480,Adriana,1.0,1874395
9769220,Nicola&Olga,8.0,1875389
9801009,Virginia,1.0,1883000
9803865,David,1.0,1883835
8582934,Alfredo,4.0,1884342
3559572,Francesca,5.0,1884873
9807975,Nana,1.0,1884961
9515097,Gabriella,1.0,1887979
9827327,Monica,1.0,1889823
75450,Sasa,10.0,1890360
9843284,Luca&Martina,1.0,1893967
9844385,Paolo E Francesco,1.0,1894290
1899872,Franco,3.0,1894630
494485,Massimo,39.0,1894792
9849185,EleNa,2.0,1895651
5248415,Alisa & Chris,5.0,1899095
9866180,Birgitta,1.0,1899664
9867080,Maria Beatrice,1.0,1899903
3016085,Massimiliano,5.0,1900637
9663018,Comasia,2.0,1900671
2581318,Pamela,2.0,1902097
9884055,Erder,1.0,1903889
3016085,Massimiliano,5.0,1904412
3016085,Massimiliano,5.0,1904514
8319156,Dora,1.0,1904558
7593351,Pacifique,2.0,1906111
9896021,Orietta,3.0,1906698
9896021,Orietta,3.0,1907616
224479,Ermanno,3.0,1912368
9922159,Claudia,9.0,1913068
9934679,Orsola,1.0,1915512
9936052,Elisabetta,2.0,1915870
9939502,Gabriella,1.0,1916789
9946662,Roberto,1.0,1918551
5248415,Alisa & Chris,5.0,1920673
5248415,Alisa & Chris,5.0,1920699
2619754,Camelia,1.0,1921378
9735373,Marie,1.0,1924648
9984843,Marco,2.0,1927584
9989666,Maria Carla,3.0,1929130
2745209,Roberta,1.0,1930800
9122633,Alessandro,1.0,1932847
1276206,Paola,7.0,1934346
494485,Massimo,39.0,1938051
8078587,Gaia,3.0,1938361
6107894,Alessandro,3.0,1938770
10029986,Giulia In Rome,1.0,1938811
10046669,Ari,2.0,1942255
10048059,Emiliano,13.0,1942531
158699136,Flavio & Emiliano,10.0,1948352
10077592,Claudia,2.0,1948846
