id;name;host_id;zone_id;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;availability_365;number_of_reviews_ltm
21675786;RomAmore luxury apartment;157774037;1;Entire home/apt;123;5.0;38;20/10/2019;0.78;52.0;0
21678449;Lovely apartment Colosseo.;83508622;1;Entire home/apt;69;4.0;33;03/08/2019;0.69;50.0;0
21678680;A Great View to the old town - Navona square!;15701783;1;Entire home/apt;100;3.0;143;26/10/2021;2.93;294.0;32
21690511;A casa di Sonia.Tra Termini e Colosseo.Solo donne;14693094;1;Private room;80;1.0;9;21/10/2021;0.18;71.0;2
21692094;Elegante Appartamento Open Space con Vista su Piazza Venezia;20428282;1;Entire home/apt;248;1.0;11;08/11/2021;0.23;360.0;1
21692420;Dormo da Giulia Roma San Giovanni;31590514;7;Entire home/apt;55;2.0;58;11/03/2020;1.21;130.0;0
21694258;Rome San Giovanni - intimate and welcoming;9366158;7;Entire home/apt;50;1.0;24;01/11/2021;0.55;332.0;3
21703765;Camera superior Easy Budget Colosseo;152052335;1;Private room;102;1.0;11;16/11/2021;0.25;362.0;8
21704823;Al Mattonato n°4;158017911;1;Entire home/apt;140;2.0;27;21/02/2020;0.55;330.0;0
21705876;Babuino Palace&Suites with terrace;157922880;1;Entire home/apt;195;1.0;28;16/08/2020;0.59;7.0;0
21706671;Casa de Nonna;158029014;1;Entire home/apt;76;2.0;13;19/09/2021;0.27;127.0;2
21707805;Rome on the sea;96567264;14;Entire home/apt;60;1.0;18;12/09/2021;0.4;222.0;2
21709503;Preziosa e romantica suite con vista mozzafiato sulla cupola di San Pietro;24848844;1;Entire home/apt;85;2.0;178;06/12/2021;3.67;284.0;38
21709921;Luxury Central Rooftop Loft;16394768;9;Private room;66;1.0;250;22/11/2021;5.13;212.0;54
21712767;Tourist house Rome center, FREE WIFI, A.C. & MORE!;158075108;1;Entire home/apt;70;3.0;49;06/12/2021;1.1;62.0;7
21712894;Loft  glamour con caminetto in camera da letto;102957243;1;Entire home/apt;58;1.0;100;29/11/2021;2.04;310.0;27
21720124;Appartamento Floridiana;146857878;13;Entire home/apt;85;1.0;3;14/07/2021;0.1;183.0;1
21721328;Sunrise in Rome - Holidays' Home;158165813;1;Entire home/apt;120;1.0;1;01/01/2018;0.02;0.0;0
21721502;Campo de'fiori Petite Maison;150393872;1;Entire home/apt;169;3.0;73;13/10/2020;1.48;177.0;0
21721954;Sweety  B&B Rome;108425568;1;Private room;75;1.0;1;12/11/2017;0.02;0.0;0
21726210;At your home...in Rome!;57264413;2;Entire home/apt;40;3.0;52;28/11/2021;1.08;74.0;8
21726418;Barabino Central Apartment Navona Sq;6519534;1;Entire home/apt;113;2.0;55;15/08/2021;1.15;184.0;5
21731153;Villa Albani welcome houses;129424005;3;Entire home/apt;85;2.0;10;01/07/2018;0.21;37.0;0
21733198;un Cuore nel Cuore di Roma;158272202;1;Entire home/apt;58;2.0;2;31/03/2018;0.04;0.0;0
21734685;Delightful and independent apartment in Borgo Pio;135337469;1;Entire home/apt;70;2.0;65;22/11/2021;1.36;152.0;6
21735876;Camera doppia Smile Balduina;76131453;13;Private room;45;4.0;50;13/03/2020;1.1;161.0;0
21736337;Roma Vicino aereoporto;40778072;10;Entire home/apt;94;1.0;1;04/05/2018;0.02;90.0;0
21739786;Cozy Room in a cool apartment in Pigneto.;15235043;9;Private room;28;2.0;37;06/10/2019;0.77;36.0;0
21743857;Grazioso app. in villa a Trigoria Campus Biomedico;158388917;5;Entire home/apt;50;1.0;5;28/09/2018;0.11;0.0;0
21746205;B&B Fontanelle Romane;1987302;5;Private room;80;1.0;4;11/02/2020;0.08;0.0;0
21746727;Fabula Roma: your corner of the Eternal City!;144071627;7;Entire home/apt;59;2.0;74;23/02/2020;1.62;143.0;0
21746817;B&B Roman Suite  San Pietro Roma;155535685;1;Entire home/apt;104;2.0;1;03/06/2020;0.05;122.0;0
21747097;Rome By Suite Vatican - Suite Argento;145861503;11;Hotel room;50;1.0;8;02/11/2021;0.16;331.0;3
21747433;Appartamento Musei Vaticani e metro Cipro;28054590;1;Entire home/apt;47;3.0;83;23/11/2021;1.75;129.0;18
21747689;A casa di Carla - Few minutes from St. Peter;5746113;11;Entire home/apt;80;1.0;61;09/11/2021;1.25;356.0;9
21748253;Le Meraviglie di Trevi - Residenza Trevi;158433765;1;Entire home/apt;99;1.0;31;25/08/2021;0.88;1.0;1
21748315;Your home in Rome;130119747;6;Entire home/apt;60;2.0;164;29/11/2021;3.37;132.0;28
21750246;My Secret Apartment in Rome;108024681;4;Entire home/apt;94;1.0;16;11/10/2021;0.37;343.0;5
21752300;MINI LOFT AT METRO A;15517824;7;Entire home/apt;39;3.0;100;19/02/2020;2.03;0.0;0
21756582;4321 Stazione Trastevere bed & breakfast;158506090;10;Private room;32;1.0;41;08/11/2021;0.83;221.0;4
21762779;BabuinoPalace&Suites Blue;157922880;1;Entire home/apt;145;1.0;17;13/09/2020;0.35;19.0;0
21763654;L'architetto 2 B&B (camera con bagno privato);126756274;1;Private room;50;1.0;47;07/01/2020;1.03;361.0;0
21765730;ostia antica suite b&b;158578282;14;Private room;70;1.0;1;18/08/2018;0.02;365.0;0
21767458;B&B Cornelia House Apartment;158594922;11;Entire home/apt;78;2.0;100;18/07/2021;2.19;345.0;1
21767666;House&Bike Home San Lorenzo Rome;158596066;1;Entire home/apt;68;2.0;142;14/09/2020;2.89;0.0;0
21767694;Regina House - Your Home In Rome!;158596989;3;Entire home/apt;130;3.0;20;30/09/2020;0.44;0.0;0
21768321;Bell'appartamento al Colosseo;6679336;1;Entire home/apt;73;3.0;88;12/03/2020;1.84;37.0;0
21775626;Big apartment in the heart of the center;26400936;1;Entire home/apt;40;1.0;105;20/02/2020;2.24;0.0;0
21778716;Nel verde a San Giovanni;157650472;7;Entire home/apt;40;30.0;1;12/03/2019;0.03;90.0;0
21791270;Exclusive Apartment Piazza del Popolo;10210991;3;Entire home/apt;102;3.0;1;01/11/2021;0.77;186.0;1
21792314;Kiara's Apartment Trastevere;1477347;1;Entire home/apt;170;2.0;4;14/07/2019;0.09;272.0;0
21793111;Babuino Palace&Suites;157922880;1;Entire home/apt;499;2.0;18;03/11/2019;0.41;206.0;0
21794365;Candia Inn al Vaticano;47481144;1;Hotel room;370;1.0;30;17/10/2019;0.63;331.0;0
21796266;Stanza Singola con Wifi e Bagno Privato - TERMINI;67002734;1;Hotel room;36;1.0;64;10/09/2021;1.3;347.0;26
21796535;Suite Singola con Wifi  a TERMINI;67002734;1;Private room;38;1.0;117;24/11/2021;2.54;346.0;26
21796854;Room 2,3,4 pax near Coliseum &TERMINI, shared WC;157272396;1;Private room;30;1.0;139;21/09/2021;2.84;80.0;3
21798759;Mondrian House in Tor Pigna;25219009;9;Entire home/apt;40;2.0;18;15/10/2019;0.38;155.0;0
21800108;SYLVIA STYLISH VATICAN SUITES;15020403;1;Entire home/apt;88;3.0;127;23/11/2021;2.64;172.0;12
21801469;Visconti in Downtown Rome, Close to Vatican City;126308239;1;Entire home/apt;55;1.0;89;01/12/2021;1.86;152.0;7
21802133;Termini & Tiburtina Station - Piazza Bologna;158888529;3;Entire home/apt;90;10.0;4;21/07/2018;0.09;189.0;0
21802223;Rome By Suite Vatican - Suite Oro;145861503;11;Private room;50;1.0;1;06/11/2021;0.88;337.0;1
21806982;Appartamento Gracchi;126417821;1;Entire home/apt;59;2.0;26;29/02/2020;0.55;62.0;0
21807504;Trastevere lovely place in the Heart of Rome;56857056;12;Entire home/apt;61;1.0;79;28/11/2021;1.65;244.0;24
21807920;+9 Pers/Metro@5min Vatican-St Peter/penthouse;17183556;11;Entire home/apt;115;1.0;132;30/11/2021;2.74;289.0;1
21809755;Work Trip ? Traveling for work Well connected /1.0;68618971;12;Entire home/apt;125;1.0;2;25/11/2018;0.04;364.0;0
21810231;Work Trip ? Traveling for work Well connected /2.0;68618971;12;Entire home/apt;100;7.0;4;25/10/2019;0.1;364.0;0
21810497;Work Trip ? Traveling for work Well connected /3.0;68618971;12;Entire home/apt;100;7.0;6;06/10/2019;0.14;322.0;0
21810952;BonBonFlat Trastevere;3040476;1;Entire home/apt;85;3.0;99;13/11/2021;2.07;273.0;18
21811108;Central wide room, private bathroom inside.;26517989;1;Private room;49;2.0;244;06/12/2021;4.98;344.0;41
21811922;L'architetto 3 B&B (camera con bagno privato);126756274;1;Private room;80;1.0;1;06/05/2018;0.02;352.0;0
21813582;ROM(e)ANTIC COZY FLAT at VATICAN MUSEUMS &METRO;3126576;1;Entire home/apt;78;3.0;31;22/10/2019;0.63;119.0;0
21813874;Cozy and bright double, private bathroom inside;26517989;1;Private room;51;2.0;243;25/11/2021;4.97;348.0;36
21814706;Attico favoloso a 10 minuti dai Musei Vaticani;7823457;13;Entire home/apt;210;4.0;7;14/11/2021;0.15;315.0;3
21824798;CAMERA DOPPIA/TWIN SHARED WC NEAR TERMINI/COLOSSEO;157272396;1;Private room;35;1.0;200;17/11/2021;4.09;91.0;13
21835005;Luxury suite off Piazza del Popolo;7062784;1;Entire home/apt;87;1.0;28;05/12/2021;0.58;336.0;5
21842574;Bright and cozy double, private bathroom inside;26517989;1;Private room;51;2.0;248;23/11/2021;5.05;318.0;45
21843008;Beautiful vintage terrace studio apartment;15926974;9;Entire home/apt;50;2.0;13;11/09/2021;0.42;38.0;6
21854073;Paradiso Borgia;159404540;1;Entire home/apt;126;1.0;12;21/02/2020;0.25;0.0;0
21854776;Casa Visconti's Sant'Angelo Plus;21086825;1;Entire home/apt;180;2.0;2;24/05/2019;0.05;314.0;0
21856398;Cristal Suite by Silvana;159423328;9;Private room;23;1.0;147;21/11/2021;2.99;341.0;10
21856772;2 Bedrooms & 2 Bathrooms 100m from Piazza Navona;90301620;1;Entire home/apt;79;2.0;145;01/03/2020;2.99;71.0;0
21858469;La casa delle Aloe;159439670;7;Private room;25;2.0;1;20/01/2018;0.02;0.0;0
21858735;Elegante e centralissimo Appartamento;38658711;1;Entire home/apt;70;3.0;25;09/03/2020;0.52;267.0;0
21861997;Mangani House;159227949;4;Entire home/apt;59;1.0;44;29/11/2021;0.89;167.0;12
21865011;Spacious HomeNRome/Coliseum or Termini n 10-15mins;13808681;1;Entire home/apt;99;2.0;13;28/10/2019;0.29;307.0;0
21871020;Liberty Trastevere - Hankar suite;134683728;12;Private room;69;2.0;35;02/11/2019;0.75;245.0;0
21872437;Studio flat Vaticano 30;66939572;1;Entire home/apt;59;3.0;68;31/01/2020;1.41;0.0;0
21872444;Balboa - Via Veneto Luxury Apartment Roma;159552248;1;Entire home/apt;638;2.0;94;14/11/2021;1.97;215.0;21
21875866;Youth Station Hostel;6147702;3;Shared room;15;1.0;2;04/10/2019;0.06;99.0;0
21876178;Costaioli Guest House;159579209;2;Entire home/apt;100;3.0;4;23/09/2018;0.09;338.0;0
21878006;GreenRome Apartment;133141293;10;Entire home/apt;100;2.0;3;12/08/2019;0.07;0.0;0
21878426;Campanella Room;502689;1;Private room;55;2.0;14;17/11/2019;0.29;0.0;0
21887881;Central house /Casa centrale con confort;159692465;3;Entire home/apt;40;1.0;24;20/10/2019;0.49;0.0;0
21888059;B&b Art Nouveau Roma House Colosseo;5045778;1;Entire home/apt;160;1.0;2;05/09/2019;0.05;311.0;0
21888447;Once upon a time Testaccio;933729;1;Entire home/apt;74;1.0;87;18/10/2021;1.81;79.0;4
21889697;Campanella Large Room;502689;1;Private room;65;2.0;6;15/09/2018;0.12;0.0;0
21889944;CasettaAlice in Trastevere;157908664;1;Entire home/apt;44;1.0;231;06/12/2021;4.72;119.0;30
21890218;Campanella Flat;502689;1;Entire home/apt;100;2.0;102;26/02/2020;2.13;69.0;0
21891433;Emma Casa Vacanze Roma;97595470;4;Entire home/apt;69;3.0;13;01/11/2021;0.27;173.0;4
21892527;New Rome City Center Flat;1882126;1;Entire home/apt;68;3.0;128;22/11/2021;2.7;201.0;20
21893279;Pantheon/San Lorenzo in Lucina;1276206;1;Entire home/apt;91;2.0;108;07/12/2021;2.25;170.0;9
21902921;Spacious apartment with view in San Lorenzo +bikes;148315194;3;Entire home/apt;80;2.0;2;17/12/2019;0.04;168.0;0
21903847;Fontana di Trevi very nice penthouse;159819717;1;Entire home/apt;161;3.0;107;24/11/2021;2.37;334.0;8
21904045;Zen House, Roma Nord;7874344;15;Entire home/apt;31;2.0;8;16/08/2020;0.17;0.0;0
21905658;Modern flat near Trastevere St./S.Camillo hospital;159832406;12;Entire home/apt;1800;2.0;51;23/08/2021;1.11;191.0;6
21907721;Monti Central Apartment;86452706;1;Entire home/apt;123;3.0;46;14/11/2021;0.95;322.0;14
21908725;Campo De' Fiori 35 (Centre of Rome/Cozy APT);159855816;1;Entire home/apt;99;3.0;167;23/11/2021;3.42;176.0;43
21908936;Ruby Suite B&B Cornelia House -  Vatican S. Pietro;158594922;11;Entire home/apt;39;2.0;72;07/12/2021;1.5;349.0;22
21920773;Domus Ara Pacis;40659325;1;Entire home/apt;89;3.0;87;30/11/2021;1.79;355.0;13
21921761;Sweet HOME;132147553;4;Private room;50;7.0;1;29/03/2018;0.02;354.0;0
21923034;Cozy Ancient Home 2-Bedroom -  Spanish Steps;44419517;1;Entire home/apt;82;2.0;167;01/12/2021;3.42;340.0;32
21923583;Classical Antiquity Inspired Apartment Central Three Large Suites;27769279;7;Entire home/apt;130;4.0;105;14/08/2021;2.19;91.0;3
21930456;Giubbonari historical home;41307268;1;Entire home/apt;110;30.0;77;07/03/2020;1.58;0.0;0
21930919;La BeCocca di San Lorenzo-Loft in blue;129272373;3;Entire home/apt;75;1.0;10;02/11/2021;0.22;168.0;4
21931819;DADA Home. A cozy nest in Rome.;1906911;9;Entire home/apt;28;2.0;5;29/04/2019;0.1;0.0;0
21934790;💎 TREVI FOUNTAIN LUXURY APARTMENT 2 BEDROOMS 💎;160077377;1;Entire home/apt;260;1.0;96;27/02/2020;1.98;19.0;0
21935909;MUSIC ROOM in HOME OF ARTS with Private Bathroom;57568166;1;Hotel room;60;2.0;31;19/10/2019;0.65;201.0;0
21935975;PAINTING ROOM in HOME OF ARTS with Private Toilet;57568166;1;Hotel room;60;2.0;26;16/02/2020;0.54;201.0;0
21940367;Charming cottage near the center;160134794;3;Entire home/apt;120;3.0;78;21/11/2021;1.62;309.0;16
21940800;Appartamento in Lucina;34289292;1;Private room;185;2.0;3;03/05/2019;0.06;274.0;0
21943788;Casa Mimì - Cozy Flat in Rome Basilica San Paolo;23295549;6;Entire home/apt;50;2.0;30;27/07/2018;0.63;0.0;0
21944163;La Casita Apartment;39215703;6;Entire home/apt;50;2.0;11;24/02/2020;0.23;231.0;0
21946788;Trastevere, single room with all comfort;11358097;1;Private room;47;3.0;8;13/06/2019;0.18;252.0;0
21953333;CINEMA ROOM in HOME OF ARTS with Private Bathroom;57568166;1;Hotel room;60;2.0;30;18/11/2019;0.63;201.0;0
21954453;Villino con ampi spazi esterni vicino al gemelli;160272424;13;Entire home/apt;81;2.0;83;19/11/2021;1.71;161.0;10
21954680;Monti Bright Apartment;2405376;1;Entire home/apt;115;3.0;8;23/10/2018;0.16;336.0;0
21954904;Trastevere, room for three people with all comfort;11358097;1;Private room;57;3.0;4;24/06/2019;0.09;283.0;0
21955644;Trastevere, room for 3 people with all comfort DOL;11358097;1;Private room;57;3.0;9;29/05/2019;0.2;283.0;0
21956597;WHITE FLAT TERMINI Deluxe;147363355;3;Entire home/apt;76;2.0;49;19/09/2019;1.02;349.0;0
21957759;Sophisticated Studio in a 15th-Century Building;13766340;1;Entire home/apt;71;15.0;186;19/11/2021;4.01;73.0;40
21959354;BigFamilyFlats-Apt for large groups-Vatican-10pax;6146778;1;Entire home/apt;195;2.0;15;07/11/2021;0.48;286.0;4
21959490;Camera doppia suite romantica;3691341;1;Private room;100;1.0;3;23/06/2018;0.07;347.0;0
21962215;EMI House Re di Roma, Affitto Turistico;127296958;7;Entire home/apt;106;1.0;39;05/11/2019;0.8;357.0;0
21962614;3 BD 2BA Vatican Corner  Apartment;4289335;11;Entire home/apt;105;4.0;4;23/09/2018;0.08;272.0;0
21964359;Casa di Maffy alla Balduina;158591322;13;Private room;80;2.0;4;04/07/2019;0.1;1.0;0
21972276;Magenta Classic San Pietro 34A/6;160420075;11;Private room;39;1.0;54;12/11/2021;1.1;168.0;2
21973337;MONOLOCALE;159287801;7;Entire home/apt;20;4.0;14;02/01/2019;0.29;283.0;0
21975974;The Royal Story;19178087;1;Entire home/apt;139;1.0;51;29/09/2021;1.1;314.0;6
21977200;Attico piazza del Popolo C;21348496;1;Entire home/apt;106;3.0;25;27/10/2021;0.57;254.0;4
21977345;Comfortable Apartment near Trastevere;123167225;10;Entire home/apt;50;1.0;25;28/11/2021;0.52;64.0;11
21985059;Writer's Home;1438771;1;Entire home/apt;67;7.0;95;25/10/2020;2.65;8.0;0
21987340;Domus Actarus-delizioso appartamento vicino metro;47240960;6;Entire home/apt;55;2.0;290;23/11/2021;6.02;149.0;68
21988855;La Petite Maison Piave;48853858;3;Entire home/apt;80;2.0;23;28/11/2021;0.48;35.0;2
21989165;Elegant&Shabby house in central Rome;35271911;3;Entire home/apt;150;2.0;3;27/04/2019;0.06;308.0;0
21991649;Distinctive and Cosy Loft in Trastevere;19051644;1;Entire home/apt;97;1.0;128;03/12/2021;2.62;280.0;3
21993093;Camera singola nell'elegante quartiere Coppedè.;20005835;3;Private room;44;2.0;1;13/09/2021;0.34;52.0;1
21993968;Entire clean cozy home in the heart of Rome;11990126;1;Entire home/apt;61;3.0;38;17/10/2020;0.79;175.0;0
21994791;Torpigna House;151104568;9;Entire home/apt;45;1.0;44;03/01/2020;1.0;160.0;0
22004221;Flat Six;160682240;3;Entire home/apt;137;3.0;6;25/03/2021;0.19;199.0;1
22005562;Meraviglioso Mose' alla Balduina;158591322;13;Entire home/apt;70;2.0;18;02/01/2020;0.38;0.0;0
22008579;Residenza Sant'Anna Appartamento;160713341;1;Entire home/apt;140;2.0;8;08/09/2019;0.18;252.0;0
22008911;RomAnticaTWO;157133272;3;Private room;35;6.0;13;11/09/2021;0.27;311.0;3
22009131;SWEET LOFT PIRAMIDE;59025815;6;Entire home/apt;80;2.0;3;03/01/2019;0.07;361.0;0
22010125;Familiar Suite EXecutive of Do-Do Navona Suites;138128770;1;Hotel room;73;1.0;19;24/11/2021;0.46;350.0;12
22010880;ARAPACIS LUXURY APARTMENT;23862225;1;Entire home/apt;105;2.0;20;25/11/2019;0.43;294.0;0
22011834;Double/Twin Room Vatican City Rome;57278425;1;Private room;191;1.0;16;17/10/2021;0.33;322.0;3
22013111;NICE APARTMENT IN ROMA   “LE STANZE DI PAOLA”;160744310;4;Entire home/apt;50;2.0;52;31/12/2019;1.14;50.0;0
22014579;Casa di Daniela;78075245;10;Entire home/apt;38;1.0;56;27/02/2020;1.17;63.0;0
22016854;PHOTOGRAPHY ROOM in HOME OF ARTS with PVT bathroom;57568166;1;Hotel room;60;2.0;25;09/07/2019;0.54;201.0;0
22016879;POETRY ROOM in HOME OF ARTS with Private Bathroom;57568166;1;Hotel room;60;2.0;31;09/07/2019;0.65;201.0;0
22021717;Trevi Fountain 400mt– Lovely loft apartment;160812986;1;Entire home/apt;83;3.0;39;22/09/2021;0.81;361.0;4
22024959;Residenza Sant'Anna Attico;160713341;1;Entire home/apt;200;1.0;7;14/04/2019;0.16;202.0;0
22025202;Rome Home Design;11789813;3;Private room;50;2.0;4;19/10/2018;0.09;364.0;0
22026112;San Francesco Apartment - Charme Holidays;12820106;1;Entire home/apt;78;3.0;14;18/02/2020;0.31;0.0;0
22031827;Charming apartment near Campo dei Fiori;111114941;1;Entire home/apt;85;2.0;35;28/11/2021;0.79;322.0;9
22038878;Stylish Studio Apartment - Casa Di Venere;40622838;12;Entire home/apt;32;2.0;18;30/09/2021;0.38;0.0;8
22039744;rHome Sweet Home - Trastevere;160961392;1;Entire home/apt;110;2.0;3;14/07/2021;0.07;18.0;1
22043991;Under St Peter's Dome;117420626;11;Private room;45;2.0;7;16/07/2018;0.16;0.0;0
22044509;cozy apartment in Rome city center, near Termini;160998092;1;Entire home/apt;169;2.0;145;07/09/2020;3.0;311.0;0
22045598;Lory's home;153791987;11;Entire home/apt;66;2.0;47;11/06/2021;1.03;177.0;1
22047363;LA CASA COLORATA   TEN MINUTES TO COLOSSEUM;159986291;3;Entire home/apt;64;2.0;73;28/11/2021;1.58;308.0;8
22052606;NEW  ROME APARTMENT COLOSSEUM;47414966;1;Entire home/apt;195;3.0;59;01/11/2018;1.21;126.0;0
22053691;Flatinrome Fiera 3 - Close to Fiera di Roma;494485;10;Entire home/apt;112;1.0;2;02/01/2019;0.05;349.0;0
22054501;Charme Penthouse Pavia in center;96545506;3;Entire home/apt;88;2.0;59;29/11/2021;1.26;337.0;13
22054541;A Lu Fanizza - Sede Roma;42495532;11;Entire home/apt;30;1.0;20;26/01/2020;0.44;0.0;0
22060585;Liberty Vatican Suite;26413891;1;Hotel room;88;1.0;2;24/04/2019;0.06;356.0;0
22061582;Casa nel centro della città;115342698;10;Entire home/apt;40;2.0;6;21/04/2018;0.13;38.0;0
22063937;La Casetta;2683907;15;Entire home/apt;28;10.0;1;30/04/2018;0.02;293.0;0
22070383;Quiet, central apartment close to Colosseum;32651862;1;Entire home/apt;84;2.0;59;26/11/2021;1.31;250.0;16
22071856;A Casa di Fra... A San Pietro;1650524;11;Entire home/apt;61;3.0;30;03/11/2019;0.62;99.0;0
22072066;Navona Open Space Appartamento Presidenziale;6500156;1;Hotel room;300;1.0;1;21/06/2019;0.03;285.0;0
22076704;La Mia Casa in Campo di Fiori;124117824;1;Entire home/apt;220;2.0;18;19/10/2021;0.45;61.0;7
22076892;Y;14709289;1;Entire home/apt;50;3.0;5;12/10/2019;0.1;147.0;0
22077610;Comfort House Plus;161277969;14;Entire home/apt;75;1.0;24;29/11/2021;0.5;343.0;6
22086688;Deluxe Queen Room;160549791;1;Hotel room;100;1.0;12;23/09/2019;0.27;360.0;0
22091878;Elegant Apartment Close to St. Peter's Church;38172660;1;Entire home/apt;686;3.0;11;10/11/2019;0.24;0.0;0
22092267;Quadruple room with private bathroom;161379938;7;Private room;84;2.0;2;24/02/2020;0.04;350.0;0
22092697;Double room with private bathroom;161379938;7;Private room;55;2.0;1;18/12/2018;0.03;316.0;0
22093307;SPARTACUS INN - CONFORTABLE AND BRIGHT APARTMENT;161396619;1;Entire home/apt;118;2.0;7;29/09/2019;0.15;321.0;0
22094334;2 apartments - lolART - Tiburtina Station;30118540;3;Entire home/apt;77;2.0;4;16/10/2021;0.09;189.0;1
22095813;The Vatican Roof Garden;23649916;1;Entire home/apt;300;3.0;23;28/11/2021;0.52;254.0;2
22097234;Garden view;9297411;8;Entire home/apt;80;2.0;49;30/08/2020;1.02;0.0;0
22099452;WARM room in Rome for couple: 15 minutes to center;60927638;2;Private room;39;1.0;1;02/04/2018;0.02;0.0;0
22105505;Loft XL San Lorenzo;11330589;3;Entire home/apt;63;1.0;209;10/08/2021;4.29;203.0;6
22113935;Pied a terre Centro Storico, Luiss, Sapienza;143768099;1;Private room;35;2.0;100;29/08/2021;2.45;225.0;2
22114074;Rome By Suite Vatican;145861503;11;Entire home/apt;140;3.0;1;13/09/2019;0.04;332.0;0
22114173;L'appartamento ideale a Roma Nord;30266700;15;Entire home/apt;120;7.0;1;22/07/2018;0.02;0.0;0
22115224;A room next to Villa Borghese;161564396;3;Private room;43;1.0;139;29/11/2021;2.97;172.0;28
22115246;P.zza Risorgimento & Sistine Chapel - Lovely x 2;96122546;1;Entire home/apt;63;2.0;32;10/10/2021;0.69;363.0;3
22115268;Maison Letizia historic center of Rome;62521729;1;Entire home/apt;220;3.0;35;06/12/2021;0.73;202.0;14
